"Freq [GHz]","dB(S(1,1)) []"
0.91018,-0.791085863181032
0.911178,-0.770110707775717
0.912176,-0.750861971108684
0.913174,-0.733266784193408
0.914172,-0.717277734688611
0.91517,-0.702870254340898
0.916168,-0.69004040134313
0.917166,-0.678802967171716
0.918164,-0.669189853451988
0.919162,-0.661248678326153
0.92016,-0.655041583984016
0.921158,-0.650644227691699
0.922156,-0.648144947955994
0.923154,-0.647644105442875
0.924152,-0.649253604899639
0.92515,-0.653096609505008
0.926148,-0.659307462604893
0.927146,-0.66803183340576
0.928144,-0.679427102496056
0.929142,-0.693662999485163
0.93014,-0.710922497782827
0.931138,-0.731402959424175
0.932136,-0.755317504187702
0.933134,-0.782896549609983
0.934132,-0.814389428354366
0.93513,-0.850065931739468
0.936128,-0.890217546065423
0.937126,-0.935158032057103
0.938124,-0.985222834372594
0.939122,-1.04076658105752
0.94012,-1.10215762178321
0.941118,-1.16976813633206
0.942116,-1.24395780131082
0.943114,-1.32504832697839
0.944112,-1.41328539575774
0.94511,-1.50878375263191
0.946108,-1.61145066044737
0.947106,-1.72088312911151
0.948104,-1.83623611713866
0.949102,-1.9560636200224
0.9501,-2.07814393250184
0.951098,-2.19931596345612
0.952096,-2.31537517152613
0.953094,-2.42110089921131
0.954092,-2.51049934598226
0.95509,-2.57732783725799
0.956088,-2.61589665976387
0.957086,-2.62202616854398
0.958084,-2.59391405634774
0.959082,-2.53262208516183
0.96008,-2.44198559817006
0.961078,-2.32795760404386
0.962076,-2.19760734542846
0.963074,-2.05808366686273
0.964072,-1.91579771850689
0.96507,-1.77594210413819
0.966068,-1.64233261623054
0.967066,-1.51748426726522
0.968064,-1.40281727224604
0.969062,-1.29890790524648
0.97006,-1.20572971390724
0.971058,-1.12285788592198
0.972056,-1.04962841080832
0.973054,-0.985254321477957
0.974052,-0.928906003755471
0.97505,-0.879763701567556
0.976048,-0.837049693866453
0.977046,-0.800046279114062
0.978044,-0.768104265445684
0.979042,-0.740645395416607
0.98004,-0.717161118508882
0.981038,-0.697209359242647
0.982036,-0.680410375447181
0.983034,-0.666442413316906
0.984032,-0.655037600175725
